Date of Death,Characteristic Type,Characteristic Group,Characteristic Group Sort Order,New Deaths,Cumulative Deaths,Data As Of,Data Loaded At
07/31/2021 12:00:00 AM,Age Group,60-69,11,0,78,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
07/31/2021 12:00:00 AM,Age Group,70-79,12,0,93,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
07/31/2021 12:00:00 AM,Age Group,80+,13,0,330,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
07/31/2021 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
07/31/2021 12:00:00 AM,Comorbidities,None,1,0,17,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
07/31/2021 12:00:00 AM,Comorbidities,One or More,2,0,356,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
07/31/2021 12:00:00 AM,Comorbidities,Unknown,3,0,199,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
07/31/2021 12:00:00 AM,Gender,Female,1,0,223,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
07/31/2021 12:00:00 AM,Gender,Male,2,0,343,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
07/31/2021 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
07/31/2021 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
07/31/2021 12:00:00 AM,Gender,Other,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
07/31/2021 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
07/31/2021 12:00:00 AM,Homelessness,Homeless,1,0,6,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
07/31/2021 12:00:00 AM,Homelessness,Not Homeless,2,0,566,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Asian,1,0,213,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,47,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,115,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,White,6,0,164,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Other,8,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
07/31/2021 12:00:00 AM,Race/Ethnicity,Unknown,9,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,96,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Declined,4,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Unknown,6,0,428,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
07/31/2021 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
07/31/2021 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,25,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
07/31/2021 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,0,547,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
07/31/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,0,124,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
07/31/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,0,448,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
07/31/2021 12:00:00 AM,Transmission Type,Community,1,0,139,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
07/31/2021 12:00:00 AM,Transmission Type,From Contact,2,0,119,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
07/31/2021 12:00:00 AM,Transmission Type,Unknown,3,0,314,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/01/2021 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/01/2021 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/01/2021 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/01/2021 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/01/2021 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/01/2021 12:00:00 AM,Age Group,21-24,6,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/01/2021 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/01/2021 12:00:00 AM,Age Group,30-39,8,0,10,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/01/2021 12:00:00 AM,Age Group,40-49,9,0,20,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
08/01/2021 12:00:00 AM,Age Group,50-59,10,0,38,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/01/2021 12:00:00 AM,Age Group,60-69,11,0,78,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/01/2021 12:00:00 AM,Age Group,70-79,12,0,93,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/01/2021 12:00:00 AM,Age Group,80+,13,0,330,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/01/2021 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/01/2021 12:00:00 AM,Comorbidities,None,1,0,17,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
08/01/2021 12:00:00 AM,Comorbidities,One or More,2,0,356,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/01/2021 12:00:00 AM,Comorbidities,Unknown,3,0,199,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
08/01/2021 12:00:00 AM,Gender,Female,1,0,223,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/01/2021 12:00:00 AM,Gender,Male,2,0,343,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/01/2021 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
08/01/2021 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/01/2021 12:00:00 AM,Gender,Other,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/01/2021 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/01/2021 12:00:00 AM,Homelessness,Homeless,1,0,6,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
08/01/2021 12:00:00 AM,Homelessness,Not Homeless,2,0,566,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Asian,1,0,213,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,47,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,115,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,White,6,0,164,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Other,8,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
08/01/2021 12:00:00 AM,Race/Ethnicity,Unknown,9,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,96,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Declined,4,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Unknown,6,0,428,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/01/2021 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
08/01/2021 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,25,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
08/01/2021 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,0,547,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
08/01/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,0,124,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
08/01/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,0,448,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/01/2021 12:00:00 AM,Transmission Type,Community,1,0,139,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
08/01/2021 12:00:00 AM,Transmission Type,From Contact,2,0,119,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
08/01/2021 12:00:00 AM,Transmission Type,Unknown,3,0,314,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/02/2021 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/02/2021 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/02/2021 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/02/2021 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/02/2021 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/02/2021 12:00:00 AM,Age Group,21-24,6,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/02/2021 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/02/2021 12:00:00 AM,Age Group,30-39,8,0,10,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/02/2021 12:00:00 AM,Age Group,40-49,9,0,20,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
08/02/2021 12:00:00 AM,Age Group,50-59,10,0,38,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/02/2021 12:00:00 AM,Age Group,60-69,11,0,78,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/02/2021 12:00:00 AM,Age Group,70-79,12,0,93,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/02/2021 12:00:00 AM,Age Group,80+,13,0,330,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/02/2021 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/02/2021 12:00:00 AM,Comorbidities,None,1,0,17,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
08/02/2021 12:00:00 AM,Comorbidities,One or More,2,0,356,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/02/2021 12:00:00 AM,Comorbidities,Unknown,3,0,199,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
08/02/2021 12:00:00 AM,Gender,Female,1,0,223,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/02/2021 12:00:00 AM,Gender,Male,2,0,343,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/02/2021 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
08/02/2021 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/02/2021 12:00:00 AM,Gender,Other,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/02/2021 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/02/2021 12:00:00 AM,Homelessness,Homeless,1,0,6,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
08/02/2021 12:00:00 AM,Homelessness,Not Homeless,2,0,566,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Asian,1,0,213,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,47,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,115,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,White,6,0,164,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Other,8,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
08/02/2021 12:00:00 AM,Race/Ethnicity,Unknown,9,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,96,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Declined,4,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Unknown,6,0,428,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/02/2021 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
08/02/2021 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,25,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
08/02/2021 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,0,547,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
08/02/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,0,124,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
08/02/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,0,448,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/02/2021 12:00:00 AM,Transmission Type,Community,1,0,139,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
08/02/2021 12:00:00 AM,Transmission Type,From Contact,2,0,119,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
08/02/2021 12:00:00 AM,Transmission Type,Unknown,3,0,314,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/03/2021 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/03/2021 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/03/2021 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/03/2021 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/03/2021 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/03/2021 12:00:00 AM,Age Group,21-24,6,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/03/2021 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/03/2021 12:00:00 AM,Age Group,30-39,8,0,10,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/03/2021 12:00:00 AM,Age Group,40-49,9,0,20,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
08/03/2021 12:00:00 AM,Age Group,50-59,10,0,38,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/03/2021 12:00:00 AM,Age Group,60-69,11,0,78,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/03/2021 12:00:00 AM,Age Group,70-79,12,0,93,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/03/2021 12:00:00 AM,Age Group,80+,13,2,332,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/03/2021 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/03/2021 12:00:00 AM,Comorbidities,None,1,0,17,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
08/03/2021 12:00:00 AM,Comorbidities,One or More,2,2,358,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/03/2021 12:00:00 AM,Comorbidities,Unknown,3,0,199,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
08/03/2021 12:00:00 AM,Gender,Female,1,1,224,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/03/2021 12:00:00 AM,Gender,Male,2,1,344,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/03/2021 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
08/03/2021 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/03/2021 12:00:00 AM,Gender,Other,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/03/2021 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/03/2021 12:00:00 AM,Homelessness,Homeless,1,0,6,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
08/03/2021 12:00:00 AM,Homelessness,Not Homeless,2,2,568,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Asian,1,0,213,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Black or African American,2,0,47,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,"Hispanic or Latino/a, all races",3,0,115,08/28/2021 04:30:00 PM,08/29/2021 11:23:30 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Native American,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:42 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,White,6,2,166,08/28/2021 04:30:00 PM,08/29/2021 11:23:31 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Multi-racial,7,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Other,8,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:33 AM
08/03/2021 12:00:00 AM,Race/Ethnicity,Unknown,9,0,21,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Bisexual,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Gay or Lesbian,2,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:29 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Heterosexual,3,0,96,08/28/2021 04:30:00 PM,08/29/2021 11:23:36 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Declined,4,0,5,08/28/2021 04:30:00 PM,08/29/2021 11:23:32 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Other,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Unknown,6,2,430,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/03/2021 12:00:00 AM,Sexual Orientation,Unsure,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:34 AM
08/03/2021 12:00:00 AM,Single Room Occupancy Tenancy,Single Room Occupancy Tenant,1,0,25,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
08/03/2021 12:00:00 AM,Single Room Occupancy Tenancy,Not a Single Room Occupancy Tenant,2,2,549,08/28/2021 04:30:00 PM,08/29/2021 11:23:43 AM
08/03/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Skilled Nursing Facility Occupant,1,1,125,08/28/2021 04:30:00 PM,08/29/2021 11:23:35 AM
08/03/2021 12:00:00 AM,Skilled Nursing Facility Occupancy,Not a Skilled Nursing Facility Occupant,2,1,449,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/03/2021 12:00:00 AM,Transmission Type,Community,1,0,139,08/28/2021 04:30:00 PM,08/29/2021 11:23:44 AM
08/03/2021 12:00:00 AM,Transmission Type,From Contact,2,0,119,08/28/2021 04:30:00 PM,08/29/2021 11:23:45 AM
08/03/2021 12:00:00 AM,Transmission Type,Unknown,3,2,316,08/28/2021 04:30:00 PM,08/29/2021 11:23:37 AM
08/04/2021 12:00:00 AM,Age Group,0-4,1,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/04/2021 12:00:00 AM,Age Group,5-10,2,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/04/2021 12:00:00 AM,Age Group,11-13,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/04/2021 12:00:00 AM,Age Group,14-17,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/04/2021 12:00:00 AM,Age Group,18-20,5,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:17 AM
08/04/2021 12:00:00 AM,Age Group,21-24,6,0,3,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/04/2021 12:00:00 AM,Age Group,25-29,7,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:38 AM
08/04/2021 12:00:00 AM,Age Group,30-39,8,0,10,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/04/2021 12:00:00 AM,Age Group,40-49,9,0,20,08/28/2021 04:30:00 PM,08/29/2021 11:23:39 AM
08/04/2021 12:00:00 AM,Age Group,50-59,10,0,38,08/28/2021 04:30:00 PM,08/29/2021 11:23:19 AM
08/04/2021 12:00:00 AM,Age Group,60-69,11,0,78,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/04/2021 12:00:00 AM,Age Group,70-79,12,0,93,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/04/2021 12:00:00 AM,Age Group,80+,13,1,333,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/04/2021 12:00:00 AM,Age Group,Unknown,14,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/04/2021 12:00:00 AM,Comorbidities,None,1,0,17,08/28/2021 04:30:00 PM,08/29/2021 11:23:24 AM
08/04/2021 12:00:00 AM,Comorbidities,One or More,2,0,358,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/04/2021 12:00:00 AM,Comorbidities,Unknown,3,1,200,08/28/2021 04:30:00 PM,08/29/2021 11:23:26 AM
08/04/2021 12:00:00 AM,Gender,Female,1,0,224,08/28/2021 04:30:00 PM,08/29/2021 11:23:21 AM
08/04/2021 12:00:00 AM,Gender,Male,2,1,345,08/28/2021 04:30:00 PM,08/29/2021 11:23:40 AM
08/04/2021 12:00:00 AM,Gender,Trans Female,3,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:28 AM
08/04/2021 12:00:00 AM,Gender,Trans Male,4,0,0,08/28/2021 04:30:00 PM,08/29/2021 11:23:25 AM
08/04/2021 12:00:00 AM,Gender,Other,5,0,4,08/28/2021 04:30:00 PM,08/29/2021 11:23:23 AM
08/04/2021 12:00:00 AM,Gender,Unknown,6,0,2,08/28/2021 04:30:00 PM,08/29/2021 11:23:27 AM
08/04/2021 12:00:00 AM,Homelessness,Homeless,1,0,6,08/28/2021 04:30:00 PM,08/29/2021 11:23:41 AM
